ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AP901203-0166,SYSTEM.TXT,0.39423,0.34746,0.36937,1
ROUGE-1,AP880714-0142,SYSTEM.TXT,0.5,0.37226,0.42678,1
ROUGE-1,WSJ910326-0090,SYSTEM.TXT,0.36,0.35156,0.35573,1
ROUGE-1,SJMN91-06191174,SYSTEM.TXT,0.36697,0.21053,0.26756,1
ROUGE-1,FT921-305,SYSTEM.TXT,0.50476,0.45299,0.47748,1
ROUGE-1,LA080790-0111,SYSTEM.TXT,0.42453,0.33088,0.3719,1
ROUGE-1,AP890313-0198,SYSTEM.TXT,0.416,0.3741,0.39394,1
ROUGE-1,AP880510-0178,SYSTEM.TXT,0.60194,0.50407,0.54867,1
ROUGE-1,WSJ900705-0145,SYSTEM.TXT,0.79612,0.25309,0.38407,1
ROUGE-1,LA102189-0151,SYSTEM.TXT,0.59804,0.52137,0.55708,1
ROUGE-1,LA110590-0038,SYSTEM.TXT,0.49057,0.39394,0.43697,1
ROUGE-1,AP900619-0006,SYSTEM.TXT,0.4466,0.28931,0.35115,1
ROUGE-1,SJMN91-06143070,SYSTEM.TXT,0.40385,0.35593,0.37838,1
ROUGE-1,AP901012-0032,SYSTEM.TXT,0.61616,0.3697,0.46212,1
ROUGE-1,AP881126-0007,SYSTEM.TXT,0.50442,0.56436,0.53271,1
ROUGE-1,LA091889-0088,SYSTEM.TXT,0.45918,0.34091,0.3913,1
ROUGE-1,FBIS-41815,SYSTEM.TXT,0.68317,0.5,0.57741,1
ROUGE-1,AP890111-0217,SYSTEM.TXT,0.47525,0.33333,0.39184,1
ROUGE-1,FT923-5859,SYSTEM.TXT,0.66981,0.33023,0.44237,1
ROUGE-1,AP880623-0135,SYSTEM.TXT,0.51887,0.42969,0.47009,1
ROUGE-1,AP881222-0126,SYSTEM.TXT,0.56,0.47059,0.51142,1
ROUGE-1,AP890117-0132,SYSTEM.TXT,0.20202,0.26316,0.22857,1
ROUGE-1,AP880217-0175,SYSTEM.TXT,0.63725,0.41401,0.50193,1
ROUGE-1,FBIS3-41,SYSTEM.TXT,0.63265,0.2,0.30392,1
ROUGE-1,LA071590-0068,SYSTEM.TXT,0.33333,0.35354,0.34314,1
ROUGE-1,AP900521-0063,SYSTEM.TXT,0.36082,0.27132,0.30973,1
ROUGE-1,FT923-5797,SYSTEM.TXT,0.49533,0.38406,0.43265,1
ROUGE-1,SJMN91-06246065,SYSTEM.TXT,0.57282,0.35329,0.43704,1
ROUGE-1,FT943-5628,SYSTEM.TXT,0.51887,0.31429,0.39146,1
ROUGE-1,WSJ870908-0047,SYSTEM.TXT,0.39091,0.3209,0.35246,1
ROUGE-1,AP900529-0005,SYSTEM.TXT,0.42991,0.29487,0.34981,1
ROUGE-1,AP900511-0159,SYSTEM.TXT,0.47115,0.42982,0.44954,1
ROUGE-1,AP900625-0160,SYSTEM.TXT,0.57282,0.3642,0.44528,1
ROUGE-1,FBIS-45908,SYSTEM.TXT,0.45455,0.30201,0.3629,1
ROUGE-1,LA103089-0070,SYSTEM.TXT,0.5,0.46739,0.48315,1
ROUGE-1,FT922-6646,SYSTEM.TXT,0.45455,0.30488,0.36496,1
ROUGE-1,WSJ920211-0036,SYSTEM.TXT,0.47,0.25824,0.33333,1
