ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,LA061589-0143,SYSTEM.TXT,0.60606,0.48387,0.53812,1
ROUGE-1,AP880613-0161,SYSTEM.TXT,0.4902,0.42373,0.45455,1
ROUGE-1,SJMN91-06184003,SYSTEM.TXT,0.36538,0.34234,0.35349,1
ROUGE-1,AP880914-0027,SYSTEM.TXT,0.47273,0.45217,0.46222,1
ROUGE-1,LA060490-0083,SYSTEM.TXT,0.48544,0.43478,0.45872,1
ROUGE-1,SJMN91-06283083,SYSTEM.TXT,0.29126,0.26087,0.27523,1
ROUGE-1,WSJ911212-0080,SYSTEM.TXT,0.32353,0.22297,0.264,1
ROUGE-1,LA093089-0126,SYSTEM.TXT,0.30208,0.27358,0.28713,1
ROUGE-1,WSJ870123-0101,SYSTEM.TXT,0.41748,0.37069,0.39269,1
ROUGE-1,AP901031-0024,SYSTEM.TXT,0.44554,0.42453,0.43478,1
ROUGE-1,SJMN91-06084228,SYSTEM.TXT,0.33654,0.3211,0.32864,1
ROUGE-1,WSJ870227-0149,SYSTEM.TXT,0.22857,0.23301,0.23077,1
ROUGE-1,WSJ890828-0011,SYSTEM.TXT,0.52137,0.47287,0.49593,1
ROUGE-1,WSJ900918-0121,SYSTEM.TXT,0.37895,0.288,0.32727,1
ROUGE-1,AP881210-0115,SYSTEM.TXT,0.38679,0.31298,0.34599,1
ROUGE-1,LA042290-0104,SYSTEM.TXT,0.32653,0.27119,0.2963,1
ROUGE-1,LA081589-0043,SYSTEM.TXT,0.53448,0.52542,0.52991,1
ROUGE-1,LA041889-0039,SYSTEM.TXT,0.35417,0.09019,0.14376,1
ROUGE-1,LA040689-0056,SYSTEM.TXT,0.4486,0.375,0.40851,1
ROUGE-1,AP890325-0143,SYSTEM.TXT,0.29464,0.28205,0.28821,1
ROUGE-1,SJMN91-06193235,SYSTEM.TXT,0.4717,0.42017,0.44444,1
ROUGE-1,AP890316-0018,SYSTEM.TXT,0.47115,0.37984,0.4206,1
ROUGE-1,AP891028-0022,SYSTEM.TXT,0.43269,0.40179,0.41667,1
ROUGE-1,WSJ910628-0109,SYSTEM.TXT,0.42718,0.33083,0.37288,1
ROUGE-1,AP880630-0295,SYSTEM.TXT,0.37634,0.28926,0.3271,1
ROUGE-1,AP901029-0035,SYSTEM.TXT,0.39823,0.38136,0.38961,1
ROUGE-1,AP880601-0040,SYSTEM.TXT,0.39216,0.33333,0.36036,1
ROUGE-1,LA021689-0227,SYSTEM.TXT,0.5,0.44248,0.46948,1
ROUGE-1,FT942-11114,SYSTEM.TXT,0.37864,0.31967,0.34667,1
ROUGE-1,WSJ880617-0024,SYSTEM.TXT,0.4,0.31496,0.35242,1
ROUGE-1,AP900306-0105,SYSTEM.TXT,0.53608,0.48598,0.5098,1
ROUGE-1,AP881206-0114,SYSTEM.TXT,0.38298,0.31858,0.34783,1
ROUGE-1,AP900703-0040,SYSTEM.TXT,0.4902,0.4717,0.48077,1
ROUGE-1,AP880520-0264,SYSTEM.TXT,0.50943,0.46957,0.48869,1
ROUGE-1,WSJ880923-0163,SYSTEM.TXT,0.42308,0.39286,0.40741,1
ROUGE-1,WSJ870306-0171,SYSTEM.TXT,0.35577,0.31356,0.33333,1
ROUGE-1,AP890529-0030,SYSTEM.TXT,0.27358,0.2377,0.25439,1
ROUGE-1,WSJ910702-0078,SYSTEM.TXT,0.35,0.24476,0.28807,1
ROUGE-1,WSJ871215-0109,SYSTEM.TXT,0.58416,0.41844,0.4876,1
ROUGE-1,FT921-9310,SYSTEM.TXT,0.44231,0.43396,0.4381,1
ROUGE-1,WSJ910718-0143,SYSTEM.TXT,0.36893,0.35185,0.36019,1
ROUGE-1,FT934-5781,SYSTEM.TXT,0.39785,0.23718,0.29719,1
ROUGE-1,AP880517-0226,SYSTEM.TXT,0.52083,0.45045,0.48309,1
ROUGE-1,SJMN91-06105230,SYSTEM.TXT,0.46154,0.32215,0.37945,1
ROUGE-1,LA043089-0197,SYSTEM.TXT,0.53012,0.36364,0.43137,1
ROUGE-1,SJMN91-06184021,SYSTEM.TXT,0.30851,0.27103,0.28856,1
ROUGE-1,AP890704-0043,SYSTEM.TXT,0.48515,0.392,0.43363,1
ROUGE-1,WSJ911106-0109,SYSTEM.TXT,0.38776,0.27941,0.32479,1
ROUGE-1,LA042490-0142,SYSTEM.TXT,0.55238,0.43609,0.48739,1
ROUGE-1,SJMN91-06071022,SYSTEM.TXT,0.5534,0.41007,0.47107,1
ROUGE-1,AP900322-0192,SYSTEM.TXT,0.37143,0.28889,0.325,1
ROUGE-1,SJMN91-06212161,SYSTEM.TXT,0.53535,0.48182,0.50718,1
ROUGE-1,AP881211-0027,SYSTEM.TXT,0.37143,0.34513,0.3578,1
ROUGE-1,LA072089-0140,SYSTEM.TXT,0.48544,0.36496,0.41667,1
ROUGE-1,AP890805-0126,SYSTEM.TXT,0.50495,0.4322,0.46575,1
ROUGE-1,AP900428-0108,SYSTEM.TXT,0.51456,0.40152,0.45106,1
ROUGE-1,FBIS4-56863,SYSTEM.TXT,0.37255,0.31405,0.34081,1
ROUGE-1,SJMN91-06192123,SYSTEM.TXT,0.5,0.45133,0.47442,1
ROUGE-1,LA110589-0082,SYSTEM.TXT,0.44554,0.3629,0.4,1
ROUGE-1,AP900428-0005,SYSTEM.TXT,0.42574,0.37069,0.39631,1
ROUGE-1,LA050889-0075,SYSTEM.TXT,0.56122,0.52381,0.54187,1
ROUGE-1,AP901203-0166,SYSTEM.TXT,0.44231,0.42991,0.43602,1
ROUGE-1,AP880714-0142,SYSTEM.TXT,0.47059,0.35821,0.40678,1
ROUGE-1,WSJ910326-0090,SYSTEM.TXT,0.32,0.31746,0.31873,1
ROUGE-1,SJMN91-06191174,SYSTEM.TXT,0.25688,0.21875,0.23629,1
ROUGE-1,FT921-305,SYSTEM.TXT,0.57143,0.52174,0.54545,1
ROUGE-1,LA080790-0111,SYSTEM.TXT,0.50943,0.48214,0.49541,1
ROUGE-1,AP890313-0198,SYSTEM.TXT,0.432,0.4,0.41538,1
ROUGE-1,AP880510-0178,SYSTEM.TXT,0.59223,0.55455,0.57277,1
ROUGE-1,WSJ900705-0145,SYSTEM.TXT,0.48544,0.3125,0.38023,1
ROUGE-1,LA102189-0151,SYSTEM.TXT,0.66667,0.55285,0.60444,1
ROUGE-1,LA110590-0038,SYSTEM.TXT,0.48113,0.42857,0.45333,1
ROUGE-1,AP900619-0006,SYSTEM.TXT,0.38835,0.37736,0.38278,1
ROUGE-1,SJMN91-06143070,SYSTEM.TXT,0.375,0.32773,0.34978,1
ROUGE-1,AP901012-0032,SYSTEM.TXT,0.36364,0.26277,0.30508,1
ROUGE-1,AP881126-0007,SYSTEM.TXT,0.45133,0.43966,0.44541,1
ROUGE-1,LA091889-0088,SYSTEM.TXT,0.47959,0.41593,0.4455,1
ROUGE-1,FBIS-41815,SYSTEM.TXT,0.65347,0.53659,0.58929,1
ROUGE-1,AP890111-0217,SYSTEM.TXT,0.38614,0.36792,0.37681,1
ROUGE-1,FT923-5859,SYSTEM.TXT,0.41509,0.31655,0.35918,1
ROUGE-1,AP880623-0135,SYSTEM.TXT,0.45283,0.35556,0.39834,1
