ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,LA061589-0143,SYSTEM.TXT,0.60606,0.48387,0.53812,1
ROUGE-1,AP880613-0161,SYSTEM.TXT,0.40196,0.37273,0.38679,1
ROUGE-1,SJMN91-06184003,SYSTEM.TXT,0.41346,0.29861,0.34677,1
ROUGE-1,AP880914-0027,SYSTEM.TXT,0.40909,0.38136,0.39474,1
ROUGE-1,LA060490-0083,SYSTEM.TXT,0.48544,0.43478,0.45872,1
ROUGE-1,SJMN91-06283083,SYSTEM.TXT,0.3301,0.23288,0.27309,1
ROUGE-1,WSJ911212-0080,SYSTEM.TXT,0.41176,0.33071,0.36681,1
ROUGE-1,LA093089-0126,SYSTEM.TXT,0.36458,0.25735,0.30172,1
ROUGE-1,WSJ870123-0101,SYSTEM.TXT,0.31068,0.25197,0.27826,1
ROUGE-1,AP901031-0024,SYSTEM.TXT,0.46535,0.35075,0.4,1
ROUGE-1,SJMN91-06084228,SYSTEM.TXT,0.36538,0.31933,0.34081,1
ROUGE-1,WSJ870227-0149,SYSTEM.TXT,0.32381,0.26984,0.29437,1
ROUGE-1,WSJ890828-0011,SYSTEM.TXT,0.49573,0.44275,0.46774,1
ROUGE-1,WSJ900918-0121,SYSTEM.TXT,0.37895,0.30252,0.33645,1
ROUGE-1,AP881210-0115,SYSTEM.TXT,0.38679,0.31298,0.34599,1
ROUGE-1,LA042290-0104,SYSTEM.TXT,0.37755,0.22424,0.28137,1
ROUGE-1,LA081589-0043,SYSTEM.TXT,0.56897,0.48175,0.52174,1
ROUGE-1,LA041889-0039,SYSTEM.TXT,0.4375,0.10169,0.16503,1
ROUGE-1,LA040689-0056,SYSTEM.TXT,0.46729,0.35971,0.4065,1
ROUGE-1,AP890325-0143,SYSTEM.TXT,0.33036,0.32743,0.32889,1
ROUGE-1,SJMN91-06193235,SYSTEM.TXT,0.50943,0.45,0.47788,1
ROUGE-1,AP890316-0018,SYSTEM.TXT,0.47115,0.41525,0.44144,1
ROUGE-1,AP891028-0022,SYSTEM.TXT,0.43269,0.40179,0.41667,1
ROUGE-1,WSJ910628-0109,SYSTEM.TXT,0.46602,0.3609,0.40678,1
ROUGE-1,AP880630-0295,SYSTEM.TXT,0.4086,0.29921,0.34545,1
ROUGE-1,AP901029-0035,SYSTEM.TXT,0.38053,0.38053,0.38053,1
ROUGE-1,AP880601-0040,SYSTEM.TXT,0.57843,0.41844,0.4856,1
ROUGE-1,LA021689-0227,SYSTEM.TXT,0.54,0.4,0.45957,1
ROUGE-1,FT942-11114,SYSTEM.TXT,0.49515,0.4359,0.46364,1
ROUGE-1,WSJ880617-0024,SYSTEM.TXT,0.45,0.34615,0.3913,1
ROUGE-1,AP900306-0105,SYSTEM.TXT,0.57732,0.44444,0.50224,1
ROUGE-1,AP881206-0114,SYSTEM.TXT,0.42553,0.3125,0.36036,1
ROUGE-1,AP900703-0040,SYSTEM.TXT,0.5098,0.39098,0.44255,1
ROUGE-1,AP880520-0264,SYSTEM.TXT,0.46226,0.392,0.42424,1
ROUGE-1,WSJ880923-0163,SYSTEM.TXT,0.48077,0.33557,0.39526,1
ROUGE-1,WSJ870306-0171,SYSTEM.TXT,0.375,0.27273,0.31579,1
ROUGE-1,AP890529-0030,SYSTEM.TXT,0.34906,0.31092,0.32889,1
ROUGE-1,WSJ910702-0078,SYSTEM.TXT,0.35,0.24476,0.28807,1
ROUGE-1,WSJ871215-0109,SYSTEM.TXT,0.56436,0.46721,0.51121,1
ROUGE-1,FT921-9310,SYSTEM.TXT,0.60577,0.52066,0.56,1
ROUGE-1,WSJ910718-0143,SYSTEM.TXT,0.47573,0.36842,0.41525,1
ROUGE-1,FT934-5781,SYSTEM.TXT,0.39785,0.2803,0.32889,1
ROUGE-1,AP880517-0226,SYSTEM.TXT,0.52083,0.4,0.45249,1
ROUGE-1,SJMN91-06105230,SYSTEM.TXT,0.46154,0.36364,0.40678,1
ROUGE-1,LA043089-0197,SYSTEM.TXT,0.57831,0.37209,0.45283,1
ROUGE-1,SJMN91-06184021,SYSTEM.TXT,0.38298,0.30769,0.34123,1
ROUGE-1,AP890704-0043,SYSTEM.TXT,0.48515,0.392,0.43363,1
ROUGE-1,WSJ911106-0109,SYSTEM.TXT,0.38776,0.27536,0.32203,1
ROUGE-1,LA042490-0142,SYSTEM.TXT,0.53333,0.43411,0.47863,1
ROUGE-1,SJMN91-06071022,SYSTEM.TXT,0.40777,0.36207,0.38356,1
ROUGE-1,AP900322-0192,SYSTEM.TXT,0.4,0.30657,0.34711,1
ROUGE-1,SJMN91-06212161,SYSTEM.TXT,0.53535,0.48182,0.50718,1
ROUGE-1,AP881211-0027,SYSTEM.TXT,0.37143,0.34821,0.35945,1
ROUGE-1,LA072089-0140,SYSTEM.TXT,0.48544,0.36496,0.41667,1
ROUGE-1,AP890805-0126,SYSTEM.TXT,0.50495,0.4322,0.46575,1
ROUGE-1,AP900428-0108,SYSTEM.TXT,0.32039,0.27049,0.29333,1
ROUGE-1,FBIS4-56863,SYSTEM.TXT,0.35294,0.29508,0.32143,1
ROUGE-1,SJMN91-06192123,SYSTEM.TXT,0.53922,0.38732,0.45082,1
ROUGE-1,LA110589-0082,SYSTEM.TXT,0.44554,0.33582,0.38298,1
ROUGE-1,AP900428-0005,SYSTEM.TXT,0.57426,0.43609,0.49573,1
ROUGE-1,LA050889-0075,SYSTEM.TXT,0.68367,0.4963,0.57511,1
ROUGE-1,AP901203-0166,SYSTEM.TXT,0.49038,0.38636,0.4322,1
ROUGE-1,AP880714-0142,SYSTEM.TXT,0.45098,0.37097,0.40708,1
ROUGE-1,WSJ910326-0090,SYSTEM.TXT,0.472,0.49167,0.48163,1
ROUGE-1,SJMN91-06191174,SYSTEM.TXT,0.25688,0.21875,0.23629,1
ROUGE-1,FT921-305,SYSTEM.TXT,0.48571,0.44348,0.46364,1
ROUGE-1,LA080790-0111,SYSTEM.TXT,0.50943,0.48214,0.49541,1
ROUGE-1,AP890313-0198,SYSTEM.TXT,0.392,0.38583,0.38889,1
ROUGE-1,AP880510-0178,SYSTEM.TXT,0.56311,0.42029,0.48133,1
ROUGE-1,WSJ900705-0145,SYSTEM.TXT,0.52427,0.33333,0.40755,1
ROUGE-1,LA102189-0151,SYSTEM.TXT,0.71569,0.55303,0.62393,1
ROUGE-1,LA110590-0038,SYSTEM.TXT,0.5283,0.47863,0.50224,1
ROUGE-1,AP900619-0006,SYSTEM.TXT,0.4466,0.33577,0.38333,1
ROUGE-1,SJMN91-06143070,SYSTEM.TXT,0.47115,0.29878,0.36567,1
ROUGE-1,AP901012-0032,SYSTEM.TXT,0.37374,0.31897,0.34419,1
ROUGE-1,AP881126-0007,SYSTEM.TXT,0.43363,0.42241,0.42795,1
ROUGE-1,LA091889-0088,SYSTEM.TXT,0.47959,0.41593,0.4455,1
ROUGE-1,FBIS-41815,SYSTEM.TXT,0.72277,0.60833,0.66063,1
ROUGE-1,AP890111-0217,SYSTEM.TXT,0.51485,0.43333,0.47059,1
ROUGE-1,FT923-5859,SYSTEM.TXT,0.5566,0.42143,0.47967,1
ROUGE-1,AP880623-0135,SYSTEM.TXT,0.4434,0.37008,0.40343,1
ROUGE-1,AP881222-0126,SYSTEM.TXT,0.39,0.325,0.35455,1
ROUGE-1,AP890117-0132,SYSTEM.TXT,0.22222,0.19298,0.20657,1
ROUGE-1,AP880217-0175,SYSTEM.TXT,0.45098,0.37705,0.41071,1
ROUGE-1,FBIS3-41,SYSTEM.TXT,0.5,0.34266,0.40664,1
ROUGE-1,LA071590-0068,SYSTEM.TXT,0.3619,0.34234,0.35185,1
ROUGE-1,AP900521-0063,SYSTEM.TXT,0.50515,0.33333,0.40164,1
ROUGE-1,FT923-5797,SYSTEM.TXT,0.51402,0.45082,0.48035,1
ROUGE-1,SJMN91-06246065,SYSTEM.TXT,0.33981,0.27344,0.30303,1
ROUGE-1,FT943-5628,SYSTEM.TXT,0.4717,0.43103,0.45045,1
ROUGE-1,WSJ870908-0047,SYSTEM.TXT,0.43636,0.3871,0.41026,1
ROUGE-1,AP900529-0005,SYSTEM.TXT,0.41121,0.2973,0.3451,1
ROUGE-1,AP900511-0159,SYSTEM.TXT,0.51923,0.44628,0.48,1
ROUGE-1,AP900625-0160,SYSTEM.TXT,0.54369,0.38095,0.448,1
ROUGE-1,FBIS-45908,SYSTEM.TXT,0.33333,0.22603,0.26939,1
ROUGE-1,LA103089-0070,SYSTEM.TXT,0.55814,0.35036,0.43049,1
ROUGE-1,FT922-6646,SYSTEM.TXT,0.45455,0.42017,0.43668,1
ROUGE-1,WSJ920211-0036,SYSTEM.TXT,0.33,0.28696,0.30698,1
ROUGE-1,AP881222-0119,SYSTEM.TXT,0.41837,0.32283,0.36444,1
ROUGE-1,AP880927-0117,SYSTEM.TXT,0.43617,0.3037,0.35808,1
ROUGE-1,AP900322-0200,SYSTEM1,0.00962,1,0.01905,1
ROUGE-1,AP900322-0200,SYSTEM.TXT,0.44231,0.27879,0.34201,1
ROUGE-1,AP900322-0200,SYSTEM,0.00962,1,0.01905,1
ROUGE-1,SJMN91-06187248,SYSTEM.TXT,0.26804,0.17333,0.21053,1
ROUGE-1,LA092790-0010,SYSTEM.TXT,0.41667,0.35714,0.38462,1
ROUGE-1,FT934-13350,SYSTEM.TXT,0.48515,0.42609,0.4537,1
