ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AP880914-0079,SYSTEM.TXT,0.28704,0.31,0.29808,1
ROUGE-1,SJMN91-06184088,SYSTEM.TXT,0.39583,0.37624,0.38579,1
ROUGE-1,LA081490-0030,SYSTEM.TXT,0.27451,0.27723,0.27586,1
ROUGE-1,LA120290-0163,SYSTEM.TXT,0.26667,0.27723,0.27184,1
ROUGE-1,AP881222-0089,SYSTEM.TXT,0.61446,0.50495,0.55435,1
ROUGE-1,AP890501-0176,SYSTEM.TXT,0.51485,0.52525,0.52,1
ROUGE-1,WSJ920114-0145,SYSTEM.TXT,0.24752,0.25,0.24876,1
ROUGE-1,LA100789-0007,SYSTEM.TXT,0.58416,0.59,0.58706,1
ROUGE-1,SJMN91-06169114,SYSTEM.TXT,0.42056,0.44554,0.43269,1
ROUGE-1,AP890922-0167,SYSTEM.TXT,0.43956,0.4,0.41885,1
ROUGE-1,AP880705-0018,SYSTEM.TXT,0.6699,0.69697,0.68317,1
ROUGE-1,FT934-11014,SYSTEM.TXT,0.48039,0.49,0.48515,1
ROUGE-1,FT932-5855,SYSTEM.TXT,0.4434,0.47475,0.45854,1
ROUGE-1,AP891210-0079,SYSTEM.TXT,0.31579,0.35644,0.33488,1
ROUGE-1,FT933-2760,SYSTEM.TXT,0.31429,0.33,0.32195,1
ROUGE-1,FT933-10881,SYSTEM.TXT,0.25,0.26531,0.25743,1
ROUGE-1,WSJ900914-0127,SYSTEM.TXT,0.41509,0.44,0.42718,1
ROUGE-1,AP890131-0280,SYSTEM.TXT,0.36449,0.39394,0.37864,1
ROUGE-1,AP880901-0052,SYSTEM.TXT,0.3945,0.40566,0.4,1
ROUGE-1,SJMN91-06191081,SYSTEM.TXT,0.35577,0.36634,0.36098,1
ROUGE-1,AP880926-0203,SYSTEM.TXT,0.5,0.52041,0.51,1
ROUGE-1,SJMN91-06276078,SYSTEM.TXT,0.30097,0.31,0.30542,1
